3B_ES,952018998,NTI
3B_ES,537020854,NTI
3B_ES,952108934,NTI
3B_ES,952012694,NTI
3B_ES,952039814,NTI
3B_ES,951929462,NTI
3B_ES,951748006,NTI
3B_ES,952162406,NTI
3B_ES,952222966,NTI
3B_ES,951944838,NTI
3B_ES,952060070,NTI
3C_NA,951637286,NTI
3C_NA,952038598,NTI
3C_NA,952012246,NTI
3C_NA,951929622,NTI
3C_NA,952038486,NTI
3C_NA,952059494,NTI
3C_NA,952052310,NTI
3C_NA,951637222,NTI
3C_NA,952060358,NTI
3C_NA,952162886,NTI
3C_NA,952045190,NTI
3C_NA,952019830,NTI
3C_NA,952108646,NTI
3C_NA,952225750,NTI
3C_NA,952004150,NTI
3C_NA,952012422,NTI
3C_NA,952163862,NTI
3C_NA,951937510,NTI
3C_NA,951722102,NTI
3C_NA,952018102,NTI
3C_NA,951944854,NTI
3C_NA,952218502,NTI
3C_NA,951637974,NTI
3C_NA,951938326,NTI
3C_NA,951944326,NTI
3C_NA,952020198,NTI
3C_NA,952224758,NTI
3C_NA,952018726,NTI
3C_NA,537042102,NTI
3D_TE,952004246,NTI
3D_TE,951636902,NTI
3D_TE,951936214,NTI
3D_TE,952163878,NTI
3D_TE,952010710,NTI
3D_TE,951936566,NTI
3D_TE,952218790,NTI
3D_TE,951944070,NTI
3D_TE,952059606,NTI
3D_TE,952024838,NTI
3D_TE,951729398,NTI
3D_TE,952018614,NTI
3D_TE,952225078,NTI
3D_TE,952059798,NTI
3D_TE,952046774,NTI
3D_TE,952053638,NTI
3D_TE,952157078,NTI
3D_TE,951747830,NTI
3D_TE,952163174,NTI
3D_TE,952231446,NTI
3D_TE,952004502,NTI
3D_TE,951937734,NTI
3D_TE,951638182,NTI
3D_TE,951936198,NTI
3D_TE,952157334,NTI
3D_TE,952040502,NTI
3D_TE,952225094,NTI
3D_TE,952018070,NTI
3D_TE,952224902,NTI
3E_EE,952060534,NTI
3E_EE,537059606,NTI
3E_EE,952040422,NTI
3E_EE,952004614,NTI
3E_EE,951748342,NTI
3E_EE,952010678,NTI
3E_EE,951728982,NTI
3E_EE,537041430,NTI
3E_EE,951753702,NTI
3E_EE,537052758,NTI
3E_EE,537041078,NTI
3E_EE,952012454,NTI
3E_EE,952038582,NTI
3E_EE,951748422,NTI
3E_EE,952039190,NTI
3E_EE,951748054,NTI
3E_EE,951730550,NTI
3E_EE,537046502,NTI
3E_EE,537041926,NTI
3E_EE,952044902,NTI
3E_EE,951638294,NTI
3E_EE,951937862,NTI
3E_EE,951729430,NTI
3E_EE,952018950,NTI
3E_EE,952156278,NTI
3E_EE,952011686,NTI
3F_TE,537057350,NTI
3F_TE,952157238,NTI
3F_TE,952045014,NTI
3F_TE,537043350,NTI
3F_TE,951936790,NTI
3F_TE,952018742,NTI
3F_TE,952231046,NTI
3F_TE,537042502,NTI
3F_TE,537053206,NTI
3F_TE,952047366,NTI
3F_TE,952012486,NTI
3F_TE,952052134,NTI
3F_TE,952047222,NTI
3F_TE,537018726,NTI
3F_TE,952011670,NTI
3F_TE,952047110,NTI
3F_TE,951637718,NTI
3F_TE,536957030,NTI
3F_TE,951753798,NTI
3F_TE,537053286,NTI
3F_TE,537018966,NTI
3F_TE,952238934,NTI
3F_TE,536956166,NTI
3F_TE,536960614,NTI
3F_TE,537052838,NTI
3F_TE,536961478,NTI
3F_TE,537058006,NTI
TE4,536956918,NTI
TE4,537058966,NTI
TE4,537057654,NTI
TE4,536956614,NTI
TE4,537059238,NTI
TE4,536960694,NTI
TE4,537047414,NTI
TE4,537042262,NTI
TE4,537059622,NTI
TE4,536957382,NTI
TE4,536961030,NTI
TE4,536956374,NTI
TE4,537012838,NTI
TE4,537057718,NTI
TE4,536955638,NTI
Ek20,934219478,PROCIVITAS
Ek20,934219974,PROCIVITAS
Ek20,934946630,PROCIVITAS
Ek20,934902854,PROCIVITAS
Ek20,934109206,PROCIVITAS
Ek20,934219590,PROCIVITAS
Ek20,934137734,PROCIVITAS
Ek20,934955094,PROCIVITAS
Ek20,936328662,PROCIVITAS
Ek20,934624662,PROCIVITAS
Ek20,934903078,PROCIVITAS
Ek20,936343814,PROCIVITAS
Ek20,934136518,PROCIVITAS
Ek20,935626198,PROCIVITAS
Ek20,936316678,PROCIVITAS
Ek20,935546854,PROCIVITAS
Ek20,935846214,PROCIVITAS
Ek20,935544886,PROCIVITAS
Ek20,935546694,PROCIVITAS
Ek20,935845974,PROCIVITAS
Ek20,934625254,PROCIVITAS
Ek20,934134870,PROCIVITAS
